# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:57:22 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.009 -0.22295 10.00000 0.3000000119 1.9529139996    0.300 -1.992  3.5209  4.943    1  0.000  0.545     0.00     0.00 -1 -7.87e-16      0.00 7.189e-01 2.720e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.751 10.553 11.900 9.470
0.009 -0.22295 10.00000 0.3500000238 2.0434176922    0.350 -1.847  3.5296  4.899    1  0.000  0.545     0.00     0.00 -1 -1.05e-15      0.00 7.256e-01 2.654e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.387 10.131 11.405 9.071
0.009 -0.22295 10.00000 0.4000000358 2.1185026169    0.400 -1.697  3.5407  4.852    1  0.000  0.545     0.00     0.00 -1 -1.49e-15      0.00 7.257e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.013 9.690 10.882 8.659
0.009 -0.22295 10.00000 0.4500000179 2.1822810173    0.450 -1.538  3.5544  4.798    1  0.000  0.545     0.00     0.00 -1 -2.17e-15      0.00 7.257e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.614 9.212 10.313 8.217
0.009 -0.22295 10.00000 0.4969203770 2.2342667580    0.497 -1.376  3.5712  4.748    1  0.000  0.545     0.00     0.00 -1 -3.17e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.211 8.715 9.715 7.764
0.009 -0.22295 10.00000 0.5000000000 2.2374541759    0.500 -1.366  3.5723  4.744    1  0.000  0.545     0.00     0.00 -1 -3.25e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.186 8.685 9.679 7.736
0.009 -0.22295 10.00000 0.5071583986 2.2447140217    0.507 -1.338  3.5758  4.736    1  0.000  0.545     0.00     0.00 -1 -3.48e-15      0.00 7.295e-01 2.616e-01 1.608e-03 4.338e-04 3.935e-03 -1.000 8.943e-03 8.114 8.595 9.571 7.656
0.009 -0.22295 10.00000 0.5500000119 2.2836582661    0.550 -1.176  3.5956  4.688    1  0.000  0.544     0.00     0.00 -1 -5.12e-15      0.00 7.502e-01 2.415e-01 1.494e-03 4.032e-04 3.658e-03 -1.000 8.305e-03 7.709 8.096 8.975 7.205
0.009 -0.22295 10.00000 0.5616773367 2.2930958271    0.561 -1.131  3.6025  4.680    1  0.000  0.544     0.00     0.00 -1 -5.67e-15      0.00 7.510e-01 2.407e-01 1.489e-03 4.020e-04 3.648e-03 -1.000 8.282e-03 7.598 7.955 8.805 7.080
0.009 -0.22295 10.00000 0.6000000238 2.3211214542    0.600 -0.990  3.6242  4.655    1  0.000  0.544     0.00     0.00 -1 -7.79e-15      0.00 7.538e-01 2.380e-01 1.475e-03 3.982e-04 3.614e-03 -1.000 8.212e-03 7.246 7.516 8.274 6.692
0.009 -0.22295 10.00000 0.6237944365 2.3365437984    0.624 -0.900  3.6403  4.646    1  0.000  0.544     0.00     0.00 -1 -9.53e-15      0.00 7.554e-01 2.364e-01 1.467e-03 3.961e-04 3.595e-03 -1.000 8.173e-03 7.019 7.219 7.906 6.439
0.009 -0.22295 10.00000 0.6499999762 2.3520355225    0.650 -0.803  3.6574  4.636    1  0.000  0.544     0.00     0.00 -1 -1.18e-14      0.00 7.571e-01 2.348e-01 1.458e-03 3.937e-04 3.574e-03 -1.000 8.128e-03 6.778 6.902 7.515 6.172
0.009 -0.22295 10.00000 0.6640273929 2.3597524166    0.664 -0.752  3.6662  4.629    1  0.000  0.544     0.00     0.00 -1 -1.32e-14      0.00 7.581e-01 2.338e-01 1.453e-03 3.924e-04 3.561e-03 -1.000 8.113e-03 6.649 6.739 7.318 6.033
0.009 -0.22295 10.00000 0.7000000477 2.3779268265    0.700 -0.623  3.6879  4.610    1  0.000  0.544     0.00     0.00 -1 -1.77e-14      0.00 7.608e-01 2.312e-01 1.439e-03 3.887e-04 3.529e-03 -1.000 7.998e-03 6.328 6.342 6.849 5.692
0.009 -0.22295 10.00000 0.7042211890 2.3799200058    0.704 -0.608  3.6903  4.607    1  0.000  0.543     0.00     0.00 -1 -1.83e-14      0.00 7.612e-01 2.309e-01 1.436e-03 3.881e-04 3.524e-03 -1.000 7.966e-03 6.290 6.297 6.796 5.653
0.009 -0.22295 10.00000 0.7203035355 2.3872680664    0.720 -0.551  3.6993  4.596    1  0.000  0.541     0.00     0.00 -1 -2.09e-14      0.00 7.626e-01 2.294e-01 1.422e-03 3.861e-04 3.507e-03 -1.000 7.985e-03 6.147 6.129 6.602 5.508
0.009 -0.22295 10.00000 0.7345257998 2.3934590816    0.734 -0.501  3.7072  4.585    1  0.000  0.538     0.00     0.00 -1 -2.36e-14      0.00 7.638e-01 2.282e-01 1.410e-03 3.842e-04 3.492e-03 -1.000 7.958e-03 6.021 5.984 6.435 5.381
0.009 -0.22295 10.00000 0.7481382489 2.3991315365    0.748 -0.452  3.7146  4.574    1  0.000  0.536     0.00     0.00 -1 -2.64e-14      0.00 7.650e-01 2.271e-01 1.399e-03 3.824e-04 3.477e-03 -1.000 7.898e-03 5.901 5.848 6.279 5.261
0.009 -0.22295 10.00000 0.7500000000 2.3998889923    0.750 -0.446  3.7156  4.573    1  0.000  0.536     0.00     0.00 -1 -2.68e-14      0.00 7.652e-01 2.269e-01 1.398e-03 3.822e-04 3.475e-03 -1.000 7.891e-03 5.884 5.829 6.258 5.245
0.009 -0.22295 10.00000 0.7637863755 2.4053661823    0.764 -0.397  3.7222  4.559    1  0.000  0.536     0.00     0.00 -1 -3.02e-14      0.00 7.667e-01 2.254e-01 1.390e-03 3.801e-04 3.456e-03 -1.000 7.843e-03 5.762 5.695 6.107 5.125
0.009 -0.22295 10.00000 0.7788087726 2.4110810757    0.778 -0.344  3.7292  4.542    1  0.000  0.536     0.00     0.00 -1 -3.45e-14      0.00 7.685e-01 2.237e-01 1.381e-03 3.777e-04 3.436e-03 -1.000 7.807e-03 5.629 5.550 5.946 4.995
0.009 -0.22295 10.00000 0.7928021550 2.4161810875    0.792 -0.294  3.7355  4.525    1  0.000  0.536     0.00     0.00 -1 -3.91e-14      0.00 7.701e-01 2.222e-01 1.373e-03 3.755e-04 3.416e-03 -1.000 7.776e-03 5.505 5.416 5.796 4.876
0.009 -0.22295 10.00000 0.7989268899 2.4183487892    0.798 -0.272  3.7382  4.517    1  0.000  0.536     0.00     0.00 -1 -4.13e-14      0.00 7.708e-01 2.215e-01 1.369e-03 3.746e-04 3.407e-03 -1.000 7.754e-03 5.450 5.358 5.731 4.823
0.009 -0.22295 10.00000 0.8075897098 2.4213502407    0.807 -0.241  3.7418  4.505    1  0.000  0.536     0.00     0.00 -1 -4.48e-14      0.00 7.720e-01 2.203e-01 1.363e-03 3.729e-04 3.393e-03 -1.000 7.719e-03 5.372 5.275 5.640 4.749
0.009 -0.22295 10.00000 0.8194106817 2.4253284931    0.819 -0.198  3.7465  4.487    1  0.000  0.536     0.00     0.00 -1 -5.01e-14      0.00 7.736e-01 2.187e-01 1.355e-03 3.706e-04 3.372e-03 -1.000 7.669e-03 5.264 5.163 5.517 4.647
0.009 -0.22295 10.00000 0.8306812048 2.4290003777    0.830 -0.156  3.7508  4.468    1  0.000  0.536     0.00     0.00 -1 -5.59e-14      0.00 7.752e-01 2.171e-01 1.347e-03 3.685e-04 3.353e-03 -1.000 7.642e-03 5.160 5.055 5.399 4.549
0.009 -0.22295 10.00000 0.8415558934 2.4324364662    0.841 -0.115  3.7548  4.449    1  0.000  0.535     0.00     0.00 -1 -6.24e-14      0.00 7.768e-01 2.156e-01 1.339e-03 3.663e-04 3.334e-03 -1.000 7.584e-03 5.058 4.951 5.285 4.453
0.009 -0.22295 10.00000 0.8478538394 2.4343800545    0.847 -0.091  3.7570  4.438    1  0.000  0.535     0.00     0.00 -1 -6.65e-14      0.00 7.777e-01 2.147e-01 1.334e-03 3.651e-04 3.323e-03 -1.000 7.543e-03 4.999 4.890 5.219 4.397
0.009 -0.22295 10.00000 0.8499526978 2.4350204468    0.849 -0.083  3.7577  4.433    1  0.000  0.535     0.00     0.00 -1  -6.8e-14      0.00 7.781e-01 2.144e-01 1.332e-03 3.646e-04 3.318e-03 -1.000 7.528e-03 4.979 4.869 5.197 4.378
0.009 -0.22295 10.00000 0.8620532751 2.4386425018    0.861 -0.036  3.7616  4.407    1  0.000  0.535     0.00     0.00 -1 -7.76e-14      0.00 7.803e-01 2.122e-01 1.321e-03 3.616e-04 3.291e-03 -1.000 7.456e-03 4.860 4.748 5.067 4.265
0.009 -0.22295 10.00000 0.8729995489 2.4418199062    0.872  0.008  3.7649  4.382    1  0.000  0.535     0.00     0.00 -1 -8.79e-14      0.00 7.823e-01 2.103e-01 1.311e-03 3.588e-04 3.266e-03 -1.000 7.437e-03 4.749 4.636 4.947 4.161
0.009 -0.22295 10.00000 0.8833953142 2.4447538853    0.882  0.051  3.7677  4.355    1  0.000  0.535     0.00     0.00 -1 -9.95e-14      0.00 7.842e-01 2.084e-01 1.301e-03 3.562e-04 3.242e-03 -1.000 7.394e-03 4.642 4.527 4.832 4.059
0.009 -0.22295 10.00000 0.8930322528 2.4474034309    0.892  0.091  3.7700  4.329    1  0.000  0.535     0.00     0.00 -1 -1.12e-13      0.00 7.860e-01 2.066e-01 1.291e-03 3.537e-04 3.220e-03 -1.000 7.339e-03 4.542 4.426 4.726 3.963
0.009 -0.22295 10.00000 0.8967806697 2.4484164715    0.896  0.107  3.7707  4.318    1  0.000  0.535     0.00     0.00 -1 -1.17e-13      0.00 7.867e-01 2.060e-01 1.288e-03 3.528e-04 3.212e-03 -1.000 7.316e-03 4.503 4.387 4.685 3.926
0.009 -0.22295 10.00000 0.9049245119 2.4505839348    0.904  0.141  3.7720  4.293    1  0.000  0.535     0.00     0.00 -1  -1.3e-13      0.00 7.886e-01 2.041e-01 1.279e-03 3.502e-04 3.189e-03 -1.000 7.251e-03 4.418 4.302 4.597 3.844
0.009 -0.22295 10.00000 0.9152316451 2.4532637596    0.914  0.187  3.7735  4.258    1  0.000  0.534     0.00     0.00 -1  -1.5e-13      0.00 7.894e-01 2.034e-01 1.275e-03 3.492e-04 3.180e-03 -1.000 7.218e-03 4.302 4.185 4.477 3.731
0.009 -0.22295 10.00000 0.9185329080 2.4541075230    0.917  0.203  3.7739  4.245    1  0.000  0.534     0.00     0.00 -1 -1.57e-13      0.00 7.894e-01 2.034e-01 1.275e-03 3.493e-04 3.181e-03 -1.000 7.197e-03 4.263 4.147 4.437 3.694
0.009 -0.22295 10.00000 0.9236735106 2.4554076195    0.922  0.227  3.7742  4.224    1  0.000  0.534     0.00     0.00 -1  -1.7e-13      0.00 7.893e-01 2.034e-01 1.276e-03 3.495e-04 3.183e-03 -1.000 7.230e-03 4.201 4.085 4.374 3.633
0.009 -0.22295 10.00000 0.9339805841 2.4579644203    0.932  0.279  3.7740  4.176    1  0.000  0.534     0.00     0.00 -1 -2.01e-13      0.00 7.886e-01 2.042e-01 1.282e-03 3.511e-04 3.197e-03 -1.000 7.268e-03 4.072 3.955 4.245 3.503
0.009 -0.22295 10.00000 0.9421725273 2.4599509239    0.941  0.323  3.7725  4.131    1  0.000  0.534     0.00     0.00 -1 -2.33e-13      0.00 7.867e-01 2.060e-01 1.294e-03 3.547e-04 3.230e-03 -1.000 7.364e-03 3.963 3.847 4.139 3.392
0.009 -0.22295 10.00000 0.9455729723 2.4607639313    0.944  0.341  3.7717  4.110    1  0.000  0.534     0.00     0.00 -1 -2.49e-13      0.00 7.854e-01 2.072e-01 1.303e-03 3.570e-04 3.252e-03 -1.000 7.412e-03 3.917 3.801 4.095 3.344
0.009 -0.22295 10.00000 0.9457075596 2.4607958794    0.944  0.342  3.7716  4.109    1  0.000  0.534     0.00     0.00 -1  -2.5e-13      0.00 7.853e-01 2.073e-01 1.303e-03 3.572e-04 3.254e-03 -1.000 7.415e-03 3.915 3.799 4.093 3.342
0.009 -0.22295 10.00000 0.9471463561 2.4611377716    0.946  0.350  3.7709  4.099    1  0.000  0.534     0.00     0.00 -1 -2.57e-13      0.00 7.841e-01 2.084e-01 1.311e-03 3.592e-04 3.272e-03 -1.000 7.451e-03 3.894 3.779 4.074 3.320
0.009 -0.22295 10.00000 0.9545202851 2.4628713131    0.953  0.392  3.7653  4.038    2  0.000  0.534     0.00     0.00 -1 -3.02e-13      0.00 7.748e-01 2.174e-01 1.364e-03 3.738e-04 3.404e-03 -1.000 7.745e-03 3.789 3.677 3.984 3.206
0.009 -0.22295 10.00000 0.9599550366 2.4641292095    0.958  0.420  3.7572  3.981    2  0.000  0.535     0.00     0.00 -1 -3.43e-13      0.00 7.642e-01 2.277e-01 1.421e-03 3.890e-04 3.541e-03 -1.000 8.078e-03 3.720 3.613 3.937 3.125
0.009 -0.22295 10.00000 0.9634386897 2.4649269581    0.962  0.431  3.7473  3.931    2  0.000  0.536     0.00     0.00 -1 -3.73e-13      0.00 7.554e-01 2.362e-01 1.464e-03 4.007e-04 3.645e-03 -1.000 8.317e-03 3.692 3.594 3.940 3.085
0.009 -0.22295 10.00000 0.9656309485 2.4654254913    0.964  0.434  3.7377  3.891    2  0.000  0.536     0.00     0.00 -1 -3.93e-13      0.00 7.495e-01 2.420e-01 1.492e-03 4.082e-04 3.712e-03 -1.000 8.459e-03 3.686 3.598 3.965 3.069
0.009 -0.22295 10.00000 0.9675126076 2.4658515453    0.966  0.438  3.7272  3.845    2  0.000  0.536     0.00     0.00 -1 -4.18e-13      0.00 7.447e-01 2.467e-01 1.515e-03 4.142e-04 3.765e-03 -1.000 8.572e-03 3.674 3.603 3.993 3.052
0.009 -0.22295 10.00000 0.9693433046 2.4662640095    0.968  0.456  3.7170  3.787    2  0.000  0.537     0.00     0.00 -1 -4.64e-13      0.00 7.405e-01 2.508e-01 1.533e-03 4.191e-04 3.809e-03 -1.000 8.648e-03 3.629 3.576 3.989 3.005
0.009 -0.22295 10.00000 0.9709436893 2.4666233063    0.969  0.491  3.7098  3.724    2  0.000  0.537     0.00     0.00 -1  -5.4e-13      0.00 7.369e-01 2.543e-01 1.547e-03 4.227e-04 3.841e-03 -1.000 8.728e-03 3.541 3.503 3.933 2.917
0.009 -0.22295 10.00000 0.9715673327 2.4667627811    0.970  0.510  3.7074  3.697    2  0.000  0.537     0.00     0.00 -1 -5.81e-13      0.00 7.355e-01 2.557e-01 1.551e-03 4.239e-04 3.852e-03 -1.000 8.755e-03 3.496 3.464 3.899 2.873
0.009 -0.22295 10.00000 0.9723529220 2.4669384956    0.971  0.539  3.7053  3.659    3  0.000  0.537     0.00     0.00 -1 -6.49e-13      0.00 7.337e-01 2.575e-01 1.556e-03 4.252e-04 3.864e-03 -1.000 8.805e-03 3.423 3.396 3.836 2.800
0.009 -0.22295 10.00000 0.9734706283 2.4671876431    0.972  0.586  3.7027  3.603    3  0.000  0.537     0.00     0.00 -1 -7.68e-13      0.00 7.309e-01 2.602e-01 1.561e-03 4.272e-04 3.879e-03 -1.000 8.828e-03 3.305 3.284 3.730 2.683
0.009 -0.22295 10.00000 0.9744002223 2.4673943520    0.973  0.630  3.7010  3.552    3  0.000  0.535     0.00     0.00 -1    -9e-13      0.00 7.283e-01 2.628e-01 1.562e-03 4.293e-04 3.889e-03 -1.000 8.843e-03 3.196 3.179 3.629 2.575
0.009 -0.22295 10.00000 0.9754557014 2.4676287174    0.974  0.685  3.6992  3.490    3  0.000  0.529     0.00     0.00 -1  -1.1e-12      0.00 7.250e-01 2.662e-01 1.548e-03 4.392e-04 3.899e-03 -1.000 8.876e-03 3.057 3.045 3.499 2.437
0.009 -0.22295 10.00000 0.9761752486 2.4677879810    0.974  0.726  3.6981  3.445    3  0.000  0.521     0.00     0.00 -1 -1.27e-12      0.00 7.226e-01 2.685e-01 1.527e-03 4.601e-04 3.905e-03 -1.000 8.878e-03 2.954 2.945 3.401 2.335
0.009 -0.22295 10.00000 0.9768701792 2.4679417610    0.975  0.769  3.6969  3.397    3  0.000  0.511     0.00     0.00 -1 -1.48e-12      0.00 7.203e-01 2.708e-01 1.498e-03 4.925e-04 3.910e-03 -1.000 8.921e-03 2.847 2.840 3.300 2.228
0.009 -0.22295 10.00000 0.9775170088 2.4680843353    0.976  0.812  3.6958  3.350    3  0.000  0.499     0.00     0.00 -1 -1.73e-12      0.00 7.181e-01 2.730e-01 1.464e-03 5.329e-04 3.914e-03 -1.000 8.934e-03 2.739 2.736 3.199 2.121
0.009 -0.22295 10.00000 0.9780845046 2.4682095051    0.976  0.854  3.6947  3.305    3  0.000  0.490     0.00     0.00 -1    -2e-12      0.00 7.164e-01 2.747e-01 1.440e-03 5.639e-04 3.917e-03 -1.000 8.902e-03 2.636 2.636 3.101 2.019
0.009 -0.22295 10.00000 0.9786254764 2.4683287144    0.977  0.895  3.6935  3.258    3  0.000  0.482     0.00     0.00 -1 -2.32e-12      0.00 7.148e-01 2.763e-01 1.418e-03 5.928e-04 3.920e-03 -1.000 8.929e-03 2.532 2.535 3.004 1.915
0.009 -0.22295 10.00000 0.9791337252 2.4684402943    0.977  0.938  3.6922  3.211    3  0.000  0.476     0.00     0.00 -1  -2.7e-12      0.00 7.135e-01 2.776e-01 1.401e-03 6.138e-04 3.922e-03 -1.000 8.935e-03 2.426 2.432 2.904 1.810
0.009 -0.22295 10.00000 0.9796125293 2.4685454369    0.978  0.981  3.6908  3.163    3  0.000  0.472     0.00     0.00 -1 -3.15e-12      0.00 7.124e-01 2.787e-01 1.388e-03 6.313e-04 3.924e-03 -1.000 8.937e-03 2.319 2.329 2.804 1.703
0.009 -0.22295 10.00000 0.9800298810 2.4686369896    0.978  1.021  3.6895  3.117    3  0.000  0.468     0.00     0.00 -1 -3.65e-12      0.00 7.116e-01 2.794e-01 1.379e-03 6.426e-04 3.925e-03 -1.000 8.938e-03 2.217 2.231 2.710 1.602
0.009 -0.22295 10.00000 0.9804226756 2.4687230587    0.978  1.063  3.6880  3.070    3  0.000  0.466     0.00     0.00 -1 -4.24e-12      0.00 7.110e-01 2.801e-01 1.372e-03 6.516e-04 3.926e-03 -1.000 8.948e-03 2.114 2.132 2.615 1.500
0.009 -0.22295 10.00000 0.9807717204 2.4687995911    0.979  1.102  3.6865  3.025    3  0.000  0.464     0.00     0.00 -1 -4.89e-12      0.00 7.105e-01 2.805e-01 1.367e-03 6.576e-04 3.926e-03 -1.000 8.980e-03 2.015 2.038 2.525 1.403
0.009 -0.22295 10.00000 0.9812006950 2.4688935280    0.979  1.155  3.6845  2.963    3  0.000  0.463     0.00     0.00 -1 -5.93e-12      0.00 7.101e-01 2.809e-01 1.363e-03 6.629e-04 3.927e-03 -1.000 8.977e-03 1.881 1.910 2.403 1.271
0.009 -0.22295 10.00000 0.9815742373 2.4689750671    0.979  1.207  3.6823  2.903    3  0.000  0.462     0.00     0.00 -1 -7.14e-12      0.00 7.100e-01 2.811e-01 1.361e-03 6.659e-04 3.927e-03 -1.000 8.955e-03 1.753 1.788 2.286 1.144
0.009 -0.22295 10.00000 0.9819079041 2.4690480232    0.979  1.257  3.6802  2.844    3  0.000  0.462     0.00     0.00 -1 -8.59e-12      0.00 7.099e-01 2.811e-01 1.361e-03 6.665e-04 3.927e-03 -1.000 8.954e-03 1.626 1.668 2.172 1.019
0.009 -0.22295 10.00000 0.9822161198 2.4691152573    0.980  1.309  3.6778  2.783    3  0.000  0.462     0.00     0.00 -1 -1.04e-11      0.00 7.099e-01 2.811e-01 1.361e-03 6.669e-04 3.927e-03 -1.000 8.954e-03 1.498 1.547 2.057 0.893
0.009 -0.22295 10.00000 0.9824865460 2.4691741467    0.980  1.358  3.6755  2.725    3  0.000  0.462     0.00     0.00 -1 -1.24e-11      0.00 7.099e-01 2.812e-01 1.360e-03 6.671e-04 3.928e-03 -1.000 8.954e-03 1.374 1.432 1.948 0.773
0.009 -0.22295 10.00000 0.9827367067 2.4692287445    0.980  1.408  3.6731  2.666    3  0.000  0.462     0.00     0.00 -1 -1.49e-11      0.00 7.099e-01 2.812e-01 1.360e-03 6.674e-04 3.928e-03 -1.000 8.954e-03 1.250 1.315 1.838 0.651
0.009 -0.22295 10.00000 0.9829648137 2.4692783356    0.980  1.457  3.6706  2.607    3  0.000  0.462     0.00     0.00 -1 -1.79e-11      0.00 7.099e-01 2.812e-01 1.360e-03 6.676e-04 3.928e-03 -1.000 8.954e-03 1.128 1.201 1.731 0.532
0.009 -0.22295 10.00000 0.9831718802 2.4693233967    0.980  1.504  3.6682  2.550    3  0.000  0.462     0.00     0.00 -1 -2.13e-11      0.00 7.099e-01 2.812e-01 1.360e-03 6.678e-04 3.928e-03 -1.000 8.954e-03 1.010 1.092 1.628 0.417
0.009 -0.22295 10.00000 0.9833753705 2.4693677425    0.980  1.551  3.6657  2.493    3  0.000  0.462     0.00     0.00 -1 -2.53e-11      0.00 7.099e-01 2.812e-01 1.360e-03 6.681e-04 3.928e-03 -1.000 8.954e-03 0.892 0.983 1.528 0.303
0.009 -0.22295 10.00000 0.9836443663 2.4694263935    0.980  1.599  3.6632  2.435    3  0.000  0.462     0.00     0.00 -1 -3.04e-11      0.00 7.098e-01 2.812e-01 1.360e-03 6.683e-04 3.928e-03 -1.000 8.954e-03 0.772 0.872 1.425 0.186
0.009 -0.22295 10.00000 0.9836869836 2.4694354534    0.980  1.602  3.6631  2.431    3  0.000  0.462     0.00     0.00 -1 -3.09e-11      0.00 7.098e-01 2.812e-01 1.360e-03 6.684e-04 3.928e-03 -1.000 8.954e-03 0.764 0.864 1.417 0.177
0.009 -0.22295 10.00000 0.9838768244 2.4694766998    0.980  1.564  3.6658  2.480    3  0.000  0.462     0.00     0.00 -1  -2.7e-11      0.00 7.098e-01 2.812e-01 1.359e-03 6.686e-04 3.928e-03 -1.000 8.954e-03 0.860 0.951 1.495 0.271
0.009 -0.22295 10.00000 0.9839600325 2.4694948196    0.980  1.538  3.6675  2.513    3  0.000  0.462     0.00     0.00 -1 -2.45e-11      0.00 7.098e-01 2.812e-01 1.359e-03 6.687e-04 3.928e-03 -1.000 8.954e-03 0.925 1.009 1.548 0.333
0.009 -0.22295 10.00000 0.9840434790 2.4695129395    0.980  1.564  3.6661  2.482    3  0.000  0.461     0.00     0.00 -1 -2.66e-11      0.00 7.098e-01 2.812e-01 1.359e-03 6.688e-04 3.928e-03 -1.000 8.954e-03 0.861 0.951 1.494 0.271
