# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Thu Sep 19 17:50:10 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 7.00000 0.0900000036 1.0816895962    0.090 -2.068  3.3976  4.003    0  0.000  0.545     0.00     0.00 -1 -3.61e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.941 11.861 14.509 10.535
0.0152 0.01508 7.00000 0.1000000015 1.1711064577    0.100 -2.005  3.4044  4.013    0  0.000  0.545     0.00     0.00 -1 -3.92e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.783 11.704 14.355 10.378
0.0152 0.01508 7.00000 0.1002364680 1.1730786562    0.100 -2.004  3.4045  4.013    0  0.000  0.545     0.00     0.00 -1 -3.92e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.780 11.701 14.352 10.374
0.0152 0.01508 7.00000 0.1232357547 1.3402748108    0.123 -1.877  3.4178  4.029    0  0.000  0.545     0.00     0.00 -1 -4.66e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.462 11.365 13.995 10.041
0.0152 0.01508 7.00000 0.1365283877 1.4194198847    0.136 -1.812  3.4246  4.035    0  0.000  0.545     0.00     0.00 -1 -5.09e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.299 11.128 13.661 9.816
0.0152 0.01508 7.00000 0.1425663382 1.4521323442    0.142 -1.785  3.4276  4.039    0  0.000  0.545     0.00     0.00 -1 -5.25e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.233 11.025 13.506 9.718
0.0152 0.01508 7.00000 0.1464712024 1.4723440409    0.146 -1.768  3.4296  4.042    0  0.000  0.545     0.00     0.00 -1 -5.38e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.189 10.954 13.401 9.652
0.0152 0.01508 7.00000 0.1487216353 1.4836769104    0.149 -1.757  3.4308  4.042    0  0.000  0.545     0.00     0.00 -1 -5.48e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.162 10.913 13.341 9.612
0.0152 0.01508 7.00000 0.1678345948 1.5717272758    0.168 -1.679  3.4396  4.052    0  0.000  0.545     0.00     0.00 -1 -6.12e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.967 10.615 12.919 9.332
0.0152 0.01508 7.00000 0.1812116802 1.6259436607    0.181 -1.628  3.4456  4.059    0  0.000  0.545     0.00     0.00 -1 -6.58e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.840 10.420 12.639 9.148
0.0152 0.01508 7.00000 0.1957342625 1.6792036295    0.196 -1.578  3.4515  4.065    0  0.000  0.545     0.00     0.00 -1 -7.05e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.714 10.228 12.366 8.969
0.0152 0.01508 7.00000 0.2082454115 1.7211250067    0.208 -1.539  3.4558  4.071    0  0.000  0.545     0.00     0.00 -1 -7.42e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.618 10.084 12.162 8.835
0.0152 0.01508 7.00000 0.2266915590 1.7772996426    0.227 -1.484  3.4621  4.078    0  0.000  0.545     0.00     0.00 -1 -8.01e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.480 9.881 11.877 8.646
0.0152 0.01508 7.00000 0.2468124330 1.8321672678    0.247 -1.429  3.4685  4.085    0  0.000  0.545     0.00     0.00 -1 -8.64e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.342 9.684 11.606 8.461
0.0152 0.01508 7.00000 0.2666983604 1.8809599876    0.267 -1.380  3.4743  4.093    0  0.000  0.545     0.00     0.00 -1 -9.24e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.219 9.508 11.366 8.298
0.0152 0.01508 7.00000 0.2957236171 1.9442697763    0.296 -1.313  3.4823  4.102    0  0.000  0.545     0.00     0.00 -1 -1.01e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.051 9.269 11.039 8.076
0.0152 0.01508 7.00000 0.3000000119 1.9529139996    0.300 -1.303  3.4834  4.104    0  0.000  0.545     0.00     0.00 -1 -1.02e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.028 9.236 10.993 8.046
0.0152 0.01508 7.00000 0.3167742789 1.9853359461    0.317 -1.269  3.4876  4.110    0  0.000  0.545     0.00     0.00 -1 -1.07e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.943 9.114 10.824 7.934
0.0152 0.01508 7.00000 0.3500000238 2.0434176922    0.350 -1.205  3.4955  4.121    0  0.000  0.545     0.00     0.00 -1 -1.16e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.784 8.892 10.528 7.730
0.0152 0.01508 7.00000 0.3562019169 2.0534667969    0.356 -1.195  3.4968  4.124    0  0.000  0.545     0.00     0.00 -1 -1.18e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.758 8.857 10.481 7.697
0.0152 0.01508 7.00000 0.4000000358 2.1185026169    0.400 -1.122  3.5055  4.136    0  0.000  0.545     0.00     0.00 -1  -1.3e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.576 8.613 10.163 7.471
0.0152 0.01508 7.00000 0.4148771763 2.1385183334    0.415 -1.100  3.5084  4.141    0  0.000  0.545     0.00     0.00 -1 -1.33e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.519 8.535 10.062 7.401
0.0152 0.01508 7.00000 0.4500000477 2.1822810173    0.450 -1.047  3.5152  4.151    0  0.000  0.545     0.00     0.00 -1 -1.43e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.387 8.358 9.830 7.238
0.0152 0.01508 7.00000 0.4722760916 2.2077989578    0.472 -1.018  3.5193  4.159    0  0.000  0.545     0.00     0.00 -1 -1.48e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.315 8.257 9.696 7.147
0.0152 0.01508 7.00000 0.5000000000 2.2374541759    0.500 -0.981  3.5243  4.167    0  0.000  0.545     0.00     0.00 -1 -1.55e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.223 8.131 9.530 7.032
0.0152 0.01508 7.00000 0.5152277946 2.2526199818    0.515 -0.962  3.5274  4.174    0  0.000  0.545     0.00     0.00 -1 -1.58e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.175 8.062 9.437 6.971
